Token,Coefficient,OddsRatio
indicating,0.45899858380831837,1.5824884616739507
interval,0.45875197291554604,1.582098250898707
gene,0.4586968664026566,1.5820110693832081
rhinitis,0.4572646793612831,1.5797469553347332
cytochrome,0.45673388688853256,1.5789086600420885
war,0.45661768230027017,1.578725194271333
intestine,0.45607517202251235,1.5778689519088271
phenomenon,0.4560170015028191,1.5777771691214388
responding,0.4555495755259641,1.577039847421985
digoxin,0.45540289449186044,1.576808542550776
femoral,0.4551963581478682,1.5764829079080738
aggression,0.45498362776026113,1.5761475777567397
graduate,0.45493124542465035,1.5760650176277147
paradigm,0.454864589982418,1.5759599678180873
ocular,0.4542045095615623,1.574920050751484
agility,0.4528461487737271,1.5727821934300665
continence,0.4520502586601235,1.5715309296317572
impacted,0.45190176741156657,1.5712975883668672
classic,0.4516573538530585,1.5709135888610737
bleeds,0.45149545195015656,1.5706592755492026
sternotomy,0.4512911697157225,1.5703384505334002
affected,0.4506450050886903,1.5693240811343032
definitive,0.4505957204599758,1.5692467394855245
unicirc,0.45008559311140417,1.5684464279548112
microdialysis,0.4491666896084754,1.5670058390204837
released,0.4490628901493847,1.5668431931034268
mechanic,0.4489958849724685,1.5667382100153173
athletic,0.44898266863897407,1.566717503617467
localised,0.4488943010119403,1.566579062626381
connective,0.44878691878257493,1.5664108489059028
unilateral,0.44742308072042875,1.5642759743117363
traction,0.44675778217262524,1.5632356098925053
manufacturing,0.446509280645151,1.5628471917188984
refine,0.44645332707548885,1.5627597472861223
competition,0.44629818775084606,1.5625173205997918
spacer,0.44586162146829494,1.561835327100231
plant,0.44547359218233185,1.561229406818474
independent,0.44515495159993745,1.560732015019849
located,0.4440419564412905,1.5589958941694566
delaying,0.4438445730015669,1.5586882045647656
focal,0.44339880717535696,1.5579935494677086
atherosclerosis,0.44329919822096664,1.5578383670882048
breakdown,0.4427691933524281,1.55701292393302
isocaloric,0.44231382965306215,1.55630407817158
sleepiness,0.4420373977120964,1.5558739254712302
prosthesis,0.4418878652761082,1.555641289246828
lifting,0.44167816172188906,1.5553150999421066
beverage,0.4416529359382586,1.555275866394769
fimasartan,0.44134562651448533,1.5547979888963488
flutamide,0.441303790646487,1.5547329439335371
moreover,0.4408827901156468,1.5540785383010514
process,0.44078980506383414,1.5539340389458904
deterioration,0.43956813780819104,1.552036807741664
motility,0.4390530684236047,1.5512376069378468
another,0.4389093431762866,1.5510146709502894
attenuate,0.43803263611313265,1.5496554813258416
separate,0.4370544638584508,1.548140392459445
doxycycline,0.43694273055436056,1.5479674232815888
histamine,0.43645514432288723,1.5472128396564702
coach,0.43638179787478887,1.5470993612518988
24iu,0.4361394650166039,1.546724493664992
hyperactivity,0.43542831263847603,1.5456249278887628
extragonadal,0.4350515294795708,1.545042672144918
manufactured,0.43504570180685204,1.5450336681681243
powder,0.43490001437309833,1.5448085925736867
shrink,0.43489451444250116,1.5448000962570063
repeat,0.4343691947747512,1.5439887954984801
measurement,0.4335897142676958,1.5427857552633963
steatohepatitis,0.4334220641567882,1.542527128740408
becoming,0.43336362659287453,1.542436989846508
model,0.4327852347424461,1.5415451148132706
scrotal,0.43277616485232506,1.5415311332318684
partner,0.4315756583357406,1.5396816254561028
nordic,0.43144355430544395,1.5394782407422722
accumulation,0.4311878757137122,1.539084679428423
deposition,0.4311151130654267,1.5389726956253804
itch,0.4309343721713314,1.5386945654598894
atrial,0.4307872378095368,1.5384681872714172
beetroot,0.43037034963036,1.5378269517411476
exertion,0.42976739659832985,1.5368999938019907
monoclonal,0.4295735939761824,1.536602167413913
old,0.4291854583568495,1.5360058731090112
every,0.42914931326170996,1.535950355033952
gynecomastia,0.42899431981320185,1.5357123112397788
fat,0.4288080112230709,1.5354262214955408
evening,0.4286371430542417,1.5351638884415242
trail,0.4285808643724946,1.5350774938727259
meditoxin,0.42838371482335436,1.5347748838676067
mechanically,0.4269233228133155,1.5325351467351702
vii,0.4264314320537827,1.5317814922308712
25mg,0.42618680837176887,1.5314068280299376
evoked,0.4260315113397223,1.5311690235603308
induced,0.42599317679541726,1.5311103280185991
biceps,0.4255643619866708,1.5304539059879227
atrasentan,0.42481953541976264,1.529314407676302
search,0.4240545364049541,1.5281449310423671
inhibits,0.422931800776685,1.5264301910630853
suboptimal,0.4228463654239753,1.5262997855320255
flexible,0.4224157180727003,1.5256426300834174
dabigatran,0.4223009899557394,1.5254676060175953
disintegrating,0.4213479153377351,1.5240144141718446
pin,0.42108377934251445,1.5236119202667309
glucocorticoid,0.42077680147838387,1.5231442769154344
pwh,0.42061175919429494,1.522892914448264
linkage,0.42047153573192864,1.522679384102319
ezetimibe,0.4202705816039507,1.5223734261372843
inhaler,0.41990756350049535,1.5218208773220565
doubling,0.41989934997426226,1.521808377857691
counselling,0.4198355358602285,1.5217112681028484
isokinetic,0.41901625605207315,1.520465071348674
scintigraphy,0.41893416711370246,1.5203402631078953
alpha,0.41859540731771216,1.5198253201764347
warfarin,0.41835686417837353,1.5194628195110558
deficit,0.41833586914228277,1.5194309186692025
depend,0.41813134388636614,1.519120188448886
conditioning,0.41786644795879696,1.5187178329909918
regulation,0.41743498926977607,1.518062710325123
cycling,0.41743244548229047,1.5180588487011097
tnf,0.4171396412612256,1.5176144197308996
night,0.4159365256880826,1.5157896521117755
ro,0.4157940564576473,1.5155737141091632
leucine,0.4155839381688948,1.515255297807592
enlargement,0.415314908127356,1.514847703441904
observed,0.4145991763520022,1.5137638667201876
europe,0.4145302052239674,1.5136594643191386
anaesthetic,0.4144116093649925,1.5134799612191447
antiandrogen,0.4140669538022922,1.5129584218123668
nervous,0.4140452427450637,1.5129255742420655
patch,0.4134123383850755,1.5119683400006056
hypoxic,0.4133713979442548,1.5119064406173617
apnea,0.412622630030175,1.5107747973075087
germany,0.4125055173156244,1.5105978767299482
electrolyte,0.41233561563099164,1.5103412454075535
mt,0.41175341780621194,1.5094621839384699
lcb01,0.41090337573551455,1.5081796227706994
sedation,0.41087203801922934,1.5081323606061219
absorbs,0.41073667432928485,1.5079282280612445
available,0.4105107014022446,1.5075875156031284
centrifugation,0.4104362706673784,1.5074753089323312
watchful,0.41030438438680145,1.5072765067307041
remain,0.41021470683144057,1.5071413439189536
se,0.40925718302234393,1.505698910890669
gastritis,0.4091390125012877,1.5055209921783959
gnbac1,0.4091390125012877,1.5055209921783959
phase1,0.4088292728070859,1.5050547447780553
basic,0.40862497688923893,1.5047472996435232
gonadal,0.408447504374469,1.5044802720518922
alfuzosin,0.4084418125100074,1.5044717087784691
50mg,0.4084098077992168,1.5044235593670452
marrow,0.40839895119860176,1.5044072265299648
depends,0.40766324947936194,1.5033008385826307
block,0.40702131829501087,1.5023361325654492
dummy,0.40672119026400333,1.5018853070361442
sd,0.40527859757127177,1.4997202602826745
neuromuscular,0.40509695387942485,1.4994478702975693
blockage,0.4033442085969665,1.4968220220104544
location,0.4028832936755432,1.4961322733757247
episodic,0.4024772585558691,1.4955249144419291
exposed,0.4021639721482836,1.4950564601980343
candesartan,0.40214641030898585,1.4950302044872892
lot,0.4020973110542816,1.494956801420521
inflammatory,0.40208963172773765,1.494945321203154
elbow,0.4020438750270933,1.4948769190025537
hydrogel,0.4013716895671802,1.4938724221151636
powerful,0.4005002850803591,1.4925712220019411
proposes,0.4002245415675218,1.4921597119082533
spectrum,0.3996856203631047,1.4913557720487054
confirming,0.3996668219785541,1.4913277372329061
selumetinib,0.3994006710320469,1.4909308717594925
tpn171h,0.39894901230022917,1.4902576318615097
enbrel,0.3988685670078838,1.4901377524725756
stable,0.3985307996728552,1.4896345176080314
lycopene,0.3973990736087888,1.4879496130035856
exenatide,0.3971418530334367,1.4875669309669906
orchiopexy,0.3968571098133232,1.4871434166682067
rodent,0.3967671665615236,1.4870096641685768
intravenously,0.3965759746121859,1.4867253870688129
hyperuricemia,0.396412668608803,1.4864826157112723
n8,0.3960958829508853,1.4860117939166044
ielt,0.3957972390749476,1.485568071855516
fate,0.39579181577116557,1.4855600151904202
qs21,0.3952978739031606,1.484826416094053
novel,0.3952910222661874,1.4848162426373341
anticipation,0.39517629871160187,1.4846459090108988
de,0.3950075712378381,1.484395429589212
utilized,0.3948785169790677,1.4842038743980965
swelling,0.39403875686202045,1.4829580223604508
secretion,0.393531177138909,1.4822054939383158
consists,0.39351428286211915,1.4821804533599636
ambulatory,0.39345671903881335,1.482095135841864
rfviii,0.3934105472731107,1.4820267064722674
levita,0.3933901345622129,1.4819964545983277
visceral,0.3933192316071647,1.4818913803954055
virtue,0.392729995063194,1.4810184530454855
articular,0.3927091578814417,1.480987593116319
liraglutide,0.3925486689451334,1.4807499300644693
evaluable,0.3923364264167591,1.4804356853046532
liquid,0.3922747268775327,1.4803443459228434
choroideremia,0.39208212012260596,1.4800592490588733
fabry,0.3918349929756194,1.4796935314305206
vector,0.3917193901816365,1.4795224846109845
external,0.39167165873873155,1.4794518665533478
protective,0.3909073194228363,1.478321495374365
stature,0.3908651057886257,1.4782590913686728
shock,0.3907097468071846,1.478029448380944
partnership,0.39043450557435216,1.4776226897143554
ltd,0.3903396118614372,1.4774824792636911
sponsor,0.3902637729796429,1.4773704328933825
etoricoxib,0.38923211144387776,1.4758470725749253
trendelenburg,0.38902225161468534,1.475537384057087
laboratory,0.3889937822442007,1.4754953770345958
linagliptin,0.3883671056896477,1.4745710083458012
lu,0.3883608683964129,1.4745618110427097
reperfusion,0.38817694411058296,1.4742906282540165
buprenorphine,0.3879054350614076,1.4738903993426753
scapular,0.3877624450181607,1.4736796627577078
degradation,0.3870112363113381,1.4725730374692931
endpoint,0.3866766542965858,1.472080423430041
making,0.38665879630617817,1.4720541352666878
operation,0.38625802755546573,1.4714643001715477
furosemide,0.38625649313336174,1.4714620423259326
bad,0.3857173771606804,1.4706689674345998
return,0.38532236395631897,1.470088148496346
dl,0.38501817100388175,1.469641026051308
hence,0.38462967870994874,1.4690701927271925
docosahexaenoic,0.3844701195238349,1.4688358077825296
mobility,0.3841290105837546,1.4683348602006916
concomitant,0.38391577958096335,1.4680217990643738
urethritis,0.3837067481490427,1.4677149684353648
opposing,0.3832644853871803,1.4670659962784849
administrated,0.3829551416291612,1.4666122387570812
potent,0.3826829578242817,1.4662131049789926
modulate,0.3818152727716785,1.4649414455635885
pd,0.38162453968431004,1.4646620594038016
mr,0.3809309725136775,1.4636465700790642
μg,0.3809077342838933,1.4636125579189385
whole,0.38008386877414735,1.4624072345931727
lottery,0.379763934205057,1.461939434801391
pruritus,0.37944223715776265,1.461469208841099
whey,0.37942791228684347,1.4614482736332775
activating,0.379205253247008,1.461122905188358
uv,0.3792033447105329,1.4611201165846601
understand,0.3790836638134189,1.460945258882088
look,0.3789923222608539,1.4608118199682807
stone,0.3782516978124493,1.459730307566593
dependent,0.37761656380157194,1.4588034775633343
longer,0.3770953943652845,1.4580433918612015
aaa,0.376989849530093,1.4578895110325116
threshold,0.3769328734652562,1.457806448591514
fifty,0.37640584773087155,1.4570383494991272
diuretic,0.376134518342608,1.4566430658035479
ml,0.3759746852762078,1.4564102646808441
plexus,0.3759278044457709,1.4563419885586122
korea,0.37578817706530354,1.4561386575373043
avanafil,0.37567508089273177,1.4559739831406007
depot,0.37562533402390136,1.4559015547953975
congenital,0.3750945905628641,1.4551290495844544
comorbidity,0.37454216191351103,1.4543254166043365
heating,0.374467533721234,1.454216886977248
hctz,0.3736452449657411,1.4530215922890803
stop,0.37357737854962003,1.4529229842671896
manner,0.37322517030803726,1.4524113429251833
plethysmography,0.37280233542181557,1.4517973425597859
neither,0.3727918408762947,1.4517821066864343
ciprofloxacin,0.37266121692250614,1.4515924815526813
dependence,0.3725698318694881,1.4514598337578992
rp2d,0.37234631995567663,1.4511354514456416
posttraumatic,0.37211644366666735,1.4508019081515298
dental,0.37147160021887027,1.449866669620634
metabolised,0.37105360288869693,1.449260755867613
quantitatively,0.3710069263836944,1.4491931110194165
pivotal,0.37065026269196305,1.4486763286186464
type2,0.37034498557062107,1.4482341483764791
radioactivity,0.37007251615220765,1.4478396026136127
source,0.36969087923488814,1.4472871589940433
gc1111,0.3691970498741745,1.446572622545608
sedated,0.3685085409199239,1.445576987133291
linked,0.3681613486067419,1.445075181031897
methamphetamine,0.3681190468815127,1.4450140531515698
holmium,0.36798120976902576,1.4448148903133111
observation,0.3679325458762928,1.444744581707229
cryotherapy,0.36783613595525433,1.4446053007103288
cystoscopy,0.3676550782111623,1.4443437674105077
soldier,0.367444511280324,1.4440396683940506
pea,0.36732565496895214,1.4438680453650328
asd,0.36723918481289364,1.4437431992676308
modeling,0.367204519748742,1.4436931526844488
turoctocog,0.36698033948642056,1.4433695414497492
conflict,0.366534268053389,1.442725839109287
mp,0.3658496690327609,1.4417384884210174
facilitate,0.3657281291988565,1.4415632704128005
engage,0.36566180865179415,1.4414676683183085
absorbed,0.3654470351419848,1.4411581124912927
downhill,0.3654433892566157,1.441152858203594
break,0.3653823204523887,1.4410648514090973
ldl,0.3652359364511682,1.4408539180091442
chemical,0.3651073756150184,1.4406686925313015
important,0.3650648722265639,1.4406074605315216
staphylococcal,0.3642248164818816,1.4393977781299339
tamusulosin,0.36370970198546965,1.4386565144025527
amphetamine,0.3637038367132032,1.4386480763151437
potency,0.3633869694994631,1.4381922881236298
bioequivalent,0.3633235943259356,1.4381011453259298
characterise,0.3629424285258486,1.4375530948079582
stream,0.36289060223339986,1.4374785936914312
preservation,0.36280590244892524,1.4373568447204872
multimodality,0.3625020775879706,1.4369202063111586
salvage,0.3624971991101708,1.436913196344931
expectancy,0.3622743781967312,1.4365930577021049
doms,0.3618099067230506,1.4359259561443296
lesinurad,0.3617371070732164,1.4358214250424943
satisfactory,0.36160253055277025,1.4356282101925129
furthermore,0.3614256220588016,1.4353742578317759
gut,0.361377626235979,1.43530536751645
signaling,0.36104602863954377,1.434829502608621
presence,0.3607771034560474,1.4344436927006714
behaves,0.3603663210010219,1.4338545694080282
pharmacological,0.36025752585296267,1.4336985814733731
impingement,0.3600246008918079,1.4333646761759247
endotoxin,0.359934810211449,1.4332359791644311
lipolysis,0.35981688886349017,1.4330669800103248
constant,0.35899623094837907,1.4318914046888682
calculation,0.3589089591679002,1.431766446429273
aa,0.358625098124792,1.4313600813906326
dermatosis,0.35844904044165954,1.4311081016331118
