Token,Coefficient
eligibility,0.6656419964322194
degradation,0.6650710063852747
menstruating,-0.6649335720000952
agility,0.6649239710384899
proposes,0.6648119824609993
classed,-0.6647670541506743
drainage,-0.6645571013674054
symptomatic,-0.66451622304971
someone,0.6643343122988327
need,-0.6643149362067435
esr1,-0.6640392980361347
shrinking,-0.6638940262689917
epo906,-0.6638940262689917
subjected,0.6637100740331919
diagnosis,-0.6637040569434363
caelyx,-0.6635971379129975
continence,0.6631565591081157
physiology,0.6624181760042942
arginine,-0.6615030785211129
sedated,0.6606687158482849
grape,-0.6606452619412466
eventual,-0.660601767640022
sleepiness,0.659453865409555
stopped,0.6594331223166423
communication,-0.6593454080635359
realized,-0.6591702995121159
baldness,0.6588457639184029
acne,0.6587000902961407
option,0.6582937142385699
cost,-0.6582122279989322
deep,-0.6581412088985751
comprehension,-0.6579564173595861
overdenture,0.65794597813459
validation,-0.6579225779775497
microscopy,0.6578410513843823
specialized,-0.6573947769537167
docosahexaenoic,0.6571305025829101
au,0.6569835071369764
household,-0.6566161398299569
neuroplasticity,-0.6563100925533873
motion,0.6557591743255827
cryotherapy,0.6554995546919256
systemically,-0.6552729624296999
hiv,0.6550612609047868
spreadability,-0.6548736773010715
pulsed,-0.654716018338278
tight,-0.6546255889951614
perfusion,0.6545835140322938
nifedipine,-0.6545358286123286
suction,-0.6538593553059072
admission,-0.6538234767055698
impaired,0.6538207687850707
domain,0.6533262244451873
uti,-0.653269461761003
true,0.6531163230728797
diuretic,0.6531059137196843
wellbeing,-0.6529256700182697
desvenlafaxine,-0.6526761433689195
amphetamine,0.6525470555584382
government,0.652066407041398
spouse,0.6520302442165936
defining,0.6517394671468065
able,0.6517355114291713
invitation,0.6511306431761504
klh,-0.6509012714901651
bouillon,-0.6508678876479234
attracted,0.650689832325859
birmingham,0.650507459886897
recover,-0.6500274125004264
becoming,0.6499627348821904
atrial,0.649933333615483
cessation,-0.6494569331085135
pep,0.6494500020972145
urine,0.649382177137988
want,0.6492473733561716
report,0.6492350828825473
phase1,0.6491298786494697
labeled,0.6483629894922373
pressure,-0.648225422424974
vector,0.6481200437039858
practice,-0.6480841251937793
subcutaneous,0.6480321018758736
mk0822,0.6477505408991923
odanacatib,0.6477505408991923
soleous,-0.6476118438321575
fsws,-0.647450821153243
18f,0.6472650751110091
responding,0.6470372836383695
subjective,0.6469983259560249
excision,-0.6469269224077038
indicating,0.64683326587792
compliance,-0.6468216840462188
activella,-0.6467495641355326
bvm,0.6465841608695095
zynex,0.6465841608695095
cholecystokinin,-0.6460607868161633
st266,-0.6458021662621412
million,-0.6456326834900479
abr,0.6453144308936227
exclusive,-0.6452320776721557
edema,0.645134324121283
clopidogrel,0.6449801047119607
coh,-0.6442776030931779
oncologist,-0.6439058556022051
pramlintide,0.6434867074599169
remotely,-0.6434099239499066
lichen,-0.6433659550024983
sclerosus,-0.6433659550024983
3lifestyle,-0.6431066351741549
hav,0.6430686188518522
oximetry,-0.6429334934947235
virologic,0.6428026141059477
kingdom,-0.6417042835373854
predicts,0.6414840389488475
structure,-0.6413061847544851
reconstruction,-0.6411353954074497
atrasentan,0.6409933578618732
initial,0.6406466244336079
cmdha0101,0.6405493002470255
search,0.6404532858345541
peroperative,0.6401888450486382
conducting,-0.6401416063890338
herniorrhaphy,0.6401392593026621
binaural,0.6397307687732654
social,0.6391127741550099
facilitate,0.6389041446463047
sterility,0.6388932993100718
policy,-0.6386861954061381
membrane,-0.63859826238118
histopathology,-0.6385054094091216
ph1,-0.6375371750323282
lopdt,-0.6375371750323282
powerful,0.6374908739952734
iph2201,-0.6374071419820972
transition,-0.6373482748274754
comorbidity,0.6370751999936485
thermal,0.6365812873842641
almond,-0.6363086471895508
dummy,0.6362065832220272
acet,0.6361107455001894
opxion,0.636066178578259
postinor,0.636066178578259
isocaloric,0.6359526409796514
24iu,0.6359197475134495
corticosteroid,-0.6357967905322915
negatively,-0.6357680757934839
vaccinated,0.6357583277603287
hallucinate,-0.6354009110388681
noted,-0.6351614878991224
ergometry,0.6348061700147226
slit,0.6343835637228639
alisklamp,0.6343835637228639
block,0.6338022687891821
neural,0.6333629734055625
pwh,0.632933503224701
stress,-0.6328252525445623
achilles,0.6327452392333274
gout,0.6322622417157954
foetus,-0.632138096704038
heating,0.6321173100439968
melasma,-0.6319514599611608
shock,0.6316453956049995
m2,-0.6316278924039856
pne,-0.6308759629893934
bolus,-0.6305185547067343
evening,0.629943865558042
diathermy,-0.6299112572918776
challenge,0.6295772518911495
tampon,-0.6294850243486821
leuprolide,0.6294727719197396
appeal,0.6294529701986302
history,-0.6293301182055364
gunshot,0.628686961730176
carbetocin,-0.6285004874277761
line,-0.6280111061590372
pose,0.6276836045411236
symptomatology,-0.627629288834738
distressing,-0.6275488796847398
methodology,-0.6274460674483026
popular,-0.6272166377366705
vertebral,-0.6271928318953904
ckd,0.627018093834276
mrsi,0.6269670139222422
underlying,0.6265888521327437
tur,0.6262639388364035
lycopene,0.6262600912342613
pretest,-0.6258908090087651
wifi,-0.6258482008766239
utilized,0.6256989525329624
intimate,-0.6254148903398952
spss,-0.6250474493147914
dienogest,-0.6248546826869743
schober,0.6241841511944045
burning,-0.6239944664556423
appetitive,-0.6236343359219774
dosimetry,0.6234368871636908
mct,0.623432502315738
cholecalciferol,-0.6232787583039207
wellness,-0.622931629762695
disposition,0.6226007246302164
smear,-0.622543659150549
worsens,-0.6224547628624064
libido,-0.6223073906856236
drospirenone,-0.6222110543908864
irritation,-0.6219739865618407
vasoreactivity,0.6219379437374205
hydroxyvitamin,-0.6219268916724808
industry,-0.6214557194023858
biomarkers,-0.6211617274516658
definitive,0.621137015175403
cmax,0.6209714822870411
nitrocamptothecin,0.6209041302744407
majority,-0.6208109509159441
nephrotoxic,0.6207060374781452
speckle,0.6206805494878838
spironolactone,-0.6204742543007855
pbm,-0.6204152911456828
shortwave,-0.6200673468771586
assumption,0.6200661824884626
tocolytic,-0.6199321651258497
causal,-0.6196331225380323
dilatation,-0.6195500022867082
ectopic,-0.6194423598048726
activating,0.619345319573206
pregabalin,0.6188221171552905
prehabilitation,-0.6186653419435466
deposition,0.6183065964777021
coping,0.6182929467847382
adjuvanted,0.6180894189597702
e7,-0.6178337853745526
alopecia,0.6178330744362595
eccentric,0.6175923884090273
transanal,0.6175470937471844
rsv,-0.6175068513642067
falciparum,0.6174427949877842
hazard,-0.6172702504825393
parasitemic,-0.6171982371001846
stronger,-0.6171356008272041
powered,-0.6170348198468786
incarcerated,0.6163319548600235
hypocaloric,-0.6159668368713753
satisfactory,0.6159521912721506
enrolment,-0.6158729913192473
bowel,-0.6158465920494517
13c18,-0.6157135530271892
boosting,0.6153772665508545
density,-0.6153652722942242
nutritional,-0.6153649238923095
angiogenesis,-0.6151480191175152
cord,-0.6147725881776509
pruritus,0.6146209910078846
itch,0.6143135558628413
acupuncture,-0.6141652442564604
kinetic,0.614134851520499
independently,-0.6140637226268637
consumed,0.6133320003443693
positively,-0.6132786145401687
opt,-0.6132143817861487
influenza,-0.6130263003722523
ca163,-0.6130259324234586
tone,-0.6129742983643047
reach,-0.6125645670304428
accumulation,0.6125628462856721
predominant,-0.6125061067789968
class,-0.6121883402941097
questionnaire,-0.6112869018293896
explicit,0.6108373337198454
seizure,-0.6107597899531728
treadmill,0.6105591987727433
alzheimer,0.6103909398885564
inverse,0.6103756896471485
decline,-0.6101048636192277
breakdown,0.6100118666448721
fee,-0.6099215990658438
habituation,-0.6097646568153866
wish,-0.6097526146587017
febrile,0.6094707554947432
nsclc,0.6092917748420954
match,-0.6092499659853441
bone,0.6089475609975213
debate,-0.6089212332643079
m7,-0.6086229159079897
sar439859,-0.6086229159079897
objectiv,-0.6085676936247157
dmfo,0.6085656097470605
eflornithine,0.6085656097470605
inserted,-0.6084212507780147
plant,0.6084168416732664
artesunate,-0.6083452071036759
strain,0.608123163421531
modifying,0.6078405592638957
motor,0.6077987733668878
scrotal,0.60754535137858
scapular,0.607111994189183
prolong,0.6070391502753335
geicam,0.606995421724989
campaign,0.6068075028130567
probability,0.6063152964888233
distal,-0.6062066171987893
otc,-0.6061996875514252
revision,-0.6061445761619098
sln,-0.6058168444345067
correctly,-0.605747102501792
vigorous,-0.6051867500322803
articular,0.6049779229188997
diuresis,-0.6048704593209007
ib1,-0.6043585495064814
syncytial,-0.6043232032687443
primarily,-0.6041437172960505
inflammation,0.6037727668053267
rosuvastatin,0.6034329004168623
coadministration,0.6033701514307706
ramadan,0.6033087021379474
muscarinic,0.6030842953245886
puerarin,0.6026649979305326
tuberculosis,0.6024833668171317
anaesthesia,-0.6024783741400869
enroll,-0.6023105990540926
coriolus,-0.6022531162592518
versicolor,-0.6022531162592518
nordic,0.6021914532801657
soldier,0.6020408727431962
j591,0.601910301176714
significant,-0.6018325634058402
quantitatively,0.6017047392669805
dvs,-0.6016941072884943
wbi,-0.6016179343428054
germany,0.601557944930885
going,-0.6012540976087031
prostvac,0.6011262106841663
mammosite,-0.6011170403575159
benign,0.601059048700863
mobility,0.6010266577621124
double,0.6007349549746902
casodex,0.6001917648729397
towards,-0.5998454255366991
wiht,-0.5995333110756803
ominous,-0.5995333110756803
gc1111,0.5988278293537961
pharmacodynamics,0.5986140358742188
replicated,0.5985381499949459
enteral,0.5985165443790029
interaction,0.5985087563389745
limonene,-0.5981940435037365
anastrozole,-0.5977405756584792
consuming,0.5976424228935101
mi,0.5976295620041933
huhmfg1,-0.5976251497872649
oncogenic,-0.5973849844702956
convenient,-0.5972996601337902
statement,-0.5971395706735698
combat,0.5969806016405508
crbd,0.5966990050246626
stone,0.5964468245755576
louis,0.5962667489090385
pragmatic,-0.5962424527329254
rectocele,-0.5961970496760194
fdg,-0.5959253268787291
fistula,-0.5958249480200744
korean,0.5957422864645127
dhea,-0.5954517737534527
sexuality,-0.5953755791750436
visible,-0.5952367847802474
qs21,0.5950066972323254
urate,0.5949960887179679
recruitment,-0.5949767951578183
thai,-0.5947370691858227
sequentially,-0.5946405839782948
accretion,-0.5945191926648327
sm,-0.5945047801263957
pumpkin,-0.5945045673332332
generally,0.5939646489175038
klotho,0.5938072850542593
button,0.5937866740434821
self,-0.5937209538315666
emerged,-0.5936590192249646
transmitting,-0.5931999628539326
bipolar,0.5929650435840526
prevention,-0.592853315041815
acalabrutinib,-0.5928484810512914
anxiolytic,-0.5927318780422615
standardize,0.5927240375989348
relieving,0.5923024086279698
itraconazole,0.5921040188720968
methamphetamine,0.5920420664142368
destroying,0.5917489942908594
radiologic,0.5917013126921103
plaque,0.5909167392427099
guided,0.5907140480720108
immunoregulatory,0.5907000102853853
ro4917838,-0.590681719470029
finasteride,0.5906656973744082
overactive,-0.5905983354359924
iva,-0.5905813384861414
fu,0.5905376310799898
trastuzumab,-0.5905100601969873
cavernosal,0.5903638671054665
monotherapy,0.5900931161484796
dosing,0.5898338008976867
ball,-0.5896724749592459
infarction,0.5895261826406085
mammaglobin,-0.5891663082183632
splint,-0.589089988732648
dm,-0.5890193571698259
tolerable,0.5889925931109778
removing,-0.5889399151767364
hypnotic,0.5888804233890417
nab,-0.5888421362953058
mediate,0.5888397768527555
hcg,-0.5883814767697303
frequency,0.588297974580898
cellulose,-0.5882615612551367
confined,0.5881717953405061
mammary,-0.5880946150627646
13c,0.5880892006999578
t10,0.5880326720516733
suggests,-0.5877540935560733
peru,0.5871740334374099
glp,0.5871096598572284
trunk,-0.586576991834985
multicomponent,-0.5859965572613383
lng,-0.5859554217575628
cream,-0.5858865446358064
prototype,-0.5857461409839781
auc,0.5856416150945625
toilet,0.5855369485411774
pf,0.5855016152813801
anal,0.5854749615474487
transtheoretical,-0.5852887326053678
alicaforsen,0.5852075821535855
excitability,-0.5851107283084633
estetrol,-0.5850144444244755
pad,-0.5846057729570918
enter,0.5846001882993872
voriconazole,0.5845647478464786
pxl01,0.5843935189713111
suppression,0.5841505520849082
ideation,0.5840647395453524
micronized,-0.583916023883682
candida,-0.5838106981296852
emphasize,-0.5835564367695151
overnight,0.5832244330878873
orally,0.5832240539590958
cg,-0.5828384473744831
split,-0.5825078879979565
autoimmune,-0.5825041920201326
mandibular,0.5824675886451587
reliable,-0.5822651935260774
elbow,0.5820622916691751
exd,-0.58155971609837
erxian,-0.58155971609837
probiotic,-0.5814942897156192
virus,0.5814214491400751
alleviating,-0.5812356048232104
trajectory,0.5812027827605751
abstinent,-0.581004270443675
delaying,0.5808441390868467
performing,-0.5806937589375701
contribution,-0.5804483797712241
filled,-0.5799283983444956
rejuvenation,-0.5797973699252993
vancomycin,0.5794330157290742
unique,-0.5791295179251882
think,-0.5780656451763704
homeostatic,-0.5775059545291352
absorption,0.577500365434914
falsetto,0.57745795500675
norway,-0.5772896578520157
peer,0.5772821678714039
blockage,0.5771480576953416
practitioner,-0.5771309066973555
silicone,-0.5769475425532801
autologus,-0.5769083726558897
nonoxynol,-0.5767100290164758
prominent,-0.5766779295870369
wisconsin,0.5766460220652685
episodic,0.5764122706349455
hypothesizes,-0.5760644725475379
nicotine,0.5759636076495317
thalidomide,0.5758779066011634
gi,0.5755870581333784
characterizes,-0.575293687103077
indicate,0.5751903002791992
solicited,-0.5750603418137556
become,-0.5749315221488821
rp2d,0.5742976073423111
prescription,0.5741628125015076
torsion,0.5738885217550992
debated,-0.573774927636146
schema,0.5735852607417306
vertex,0.5733576386170038
vibratory,0.57323670763778
conjugated,-0.5730164632193334
naïve,0.5730025203233876
achieving,0.5726707390091523
preparation,-0.5725063242703183
needing,0.5724345151948907
derived,0.5723691449639539
allergic,0.5723247202669859
warm,-0.5719868544175206
blocking,0.571973829385471
exertion,0.5716782339681159
watchful,0.5715102615760147
anabolism,0.5713416681121485
infected,-0.5712068962929545
unmedicated,0.5709169264865421
triathletes,0.5708493621308884
trendelenburg,0.5707484210692586
associate,-0.5706085039727733
poc,-0.570353013879511
gastro,0.5702066692559344
routine,-0.5701025629502978
distinct,-0.5700870385235516
mini,0.5700410760836992
prove,-0.5696877655267216
altering,0.5695671868892055
orthostatic,0.569560189881108
contraction,-0.5693452570794261
leaf,0.5691478170579022
pathologic,-0.5691025409847126
phenotype,0.5689596555550807
exposed,0.5688407725852161
washout,0.5686437767306071
protects,-0.5685619407659644
sends,-0.5685152097299727
uveal,-0.5685152097299727
ovulatory,-0.5684905543789951
kg,0.5683687472810974
reflexology,-0.568328808662588
continues,0.5682633308731632
hypovitaminosis,-0.5681946746573279
returned,0.5681637723341441
cholecystectomy,0.5680173008998463
diarrhoea,0.5679813408911151
ligament,0.5677648130015064
discharged,0.5677591927108832
ee,-0.5676377142194452
ibs,-0.5672033704163782
advice,-0.5669995945891178
fortified,-0.5668747973745798
brochure,-0.5666688407637094
hypofractionation,-0.56657017095881
eribulin,-0.5665568523249185
advised,-0.5662985147082044
situ,-0.5662788029681255
lamellar,-0.5661302344649438
enrolling,-0.5660460781486577
fluorodeoxyglucose,-0.5660408033633401
underexposed,-0.5660408033633401
nurse,-0.5658785424699595
scoring,0.5658082269351528
russian,-0.5656474778822911
exenatide,0.5654403437460565
initiated,-0.5653941573851096
fibre,0.5653473400126132
suspected,-0.5653375662629603
pelvis,-0.5649862976945863
postulated,-0.5649802902024931
sun,-0.5649382649091419
neostigmine,0.5648157242145196
norepinephrine,-0.5644729756075023
bangalore,-0.5640598086377657
betamethasone,-0.5640598086377657
endometrioid,-0.5638153392333131
sagittal,-0.5634184353695206
extraction,0.5633821383469627
deficit,0.5633616672632005
ly2951742,0.5632002296398335
beetroot,0.5630170451056444
